"Unique Id","Survey Id","Keyword Id","Keyword Content","Country Of Origin Id","Country Of Origin Label","Country Id","Country Label","Province Id","Province Label","Age Group Id","Age Group Label","Gender Label","Share Device","Mobile Type","Degree","Rank Pandemic","Source Information Id","Source Information Label","Result Item Rank","Result Item Title","Result Item Metadesc","Result Item Created At","Result Item Full Url","Result Item Full Domain","Google Tracked Country","Google Tracked Address","Result Item Openrank","Keyword Openrank Average","Survey Openrank Average","Html File"
"4159","140","7","should i wear facemask","235","United States","235","United States","4639","California","3","25-34","other","NO","Realme","College degree/bachelor’s degree","3","2","Internet","5","Should I Wear a Face Mask? - Medical Associates of ...","Why should I wear a mask? Coronavirus is primarily spread through respiratory droplets. Face masks and face coverings help prevent the spread of the virus by&nbsp;...  ","","https://www.mana.md/should-i-wear-a-face-mask/","mana.md","India","","45","70.33","71.95","fairness.datasciencevn.com/uploads/html/140-7-1601927479.html"
"4160","140","7","should i wear facemask","235","United States","235","United States","4639","California","3","25-34","other","NO","Realme","College degree/bachelor’s degree","3","2","Internet","7","Why Wearing A Face Mask Is Important - Universal Medical Inc.","When someone coughs, talks, sneezes they could release germs into the air that may infect others nearby. Face masks are part of an infection control strategy to&nbsp;...  ","","https://blog.universalmedicalinc.com/wearing-face-mask-important/","blog.universalmedicalinc.com","India","","-1","70.33","71.95","fairness.datasciencevn.com/uploads/html/140-7-1601927479.html"
"4161","140","7","should i wear facemask","235","United States","235","United States","4639","California","3","25-34","other","NO","Realme","College degree/bachelor’s degree","3","2","Internet","8","Why Should We Wear a Face Mask During The COVID-19 ...","Face masks help reduce the transmission of SARS-CoV-2 by interfering with the spread of virus-laden droplets ejected from the nose and mouth.  ","","https://www.sciencealert.com/face-masks","sciencealert.com","India","","63","70.33","71.95","fairness.datasciencevn.com/uploads/html/140-7-1601927479.html"
"4162","140","7","should i wear facemask","235","United States","235","United States","4639","California","3","25-34","other","NO","Realme","College degree/bachelor’s degree","3","2","Internet","9","Which face mask should I wear? - The Conversation","Jul 10, 2020 -  The advice on wearing masks in public has just changed in Australia. Here are your options if you live in Melbourne or other areas with high&nbsp;...  ","Jul 10, 2020","https://theconversation.com/which-face-mask-should-i-wear-142373","theconversation.com","India","","71","70.33","71.95","fairness.datasciencevn.com/uploads/html/140-7-1601927479.html"
"4163","140","7","should i wear facemask","235","United States","235","United States","4639","California","3","25-34","other","NO","Realme","College degree/bachelor’s degree","3","2","Internet","10","Still Confused About Masks? Here's the Science Behind How ...","Jun 26, 2020 -  “You should always wear masks and socially distance,” said Rutherford. “I would be hesitant to try to parse it apart. But, yes, I think mask wearing&nbsp;...  ‎One More Reason to Wear a ... · ‎Nina Bai · ‎Coronavirus UCSF · ‎George Rutherford","Jun 26, 2020","https://www.ucsf.edu/news/2020/06/417906/still-confused-about-masks-heres-science-behind-how-face-masks-prevent","ucsf.edu","India","","78","70.33","71.95","fairness.datasciencevn.com/uploads/html/140-7-1601927479.html"
"4164","140","7","should i wear facemask","235","United States","235","United States","4639","California","3","25-34","other","NO","Realme","College degree/bachelor’s degree","3","2","Internet","11","COVID-19: 3 reasons why everyone should wear a face mask ...","Aug 12, 2020 -  Why wearing a mask is the most important thing we can do to stop the spread of COVID-19. Women wearing face masks following the coronavirus&nbsp;...  ","Aug 12, 2020","https://www.weforum.org/agenda/2020/08/why-wearing-a-mask-is-the-most-important-thing-we-can-do-to-stop-the-spread-of-covid-19/","weforum.org","India","","75","70.33","71.95","fairness.datasciencevn.com/uploads/html/140-7-1601927479.html"
"4165","140","8","should i not wear facemask","235","United States","235","United States","4639","California","3","25-34","other","NO","Realme","College degree/bachelor’s degree","3","2","Internet","1","What Can I Say to Someone Who Isn't Wearing a Mask? (for ...","Wearing masks or cloth face coverings helps stop the spread of COVID-19. So it can be frustrating to see people who aren&#39;t following the advice of medical&nbsp;...  ","","https://kidshealth.org/en/parents/coronavirus-no-masks.html","kidshealth.org","India","","73","72.56","71.95","fairness.datasciencevn.com/uploads/html/140-8-1601927514.html"
"4166","140","8","should i not wear facemask","235","United States","235","United States","4639","California","3","25-34","other","NO","Realme","College degree/bachelor’s degree","3","2","Internet","2","Why Do Some People Refuse to Wear a Face Mask in Public ...","Jul 1, 2020 -  Not wearing a face mask invites public shaming, not to mention boosts your risk of COVID-19. So what keeps some of us from putting one on?  ","Jul 1, 2020","https://www.health.com/condition/infectious-diseases/coronavirus/face-mask-refuse-to-wear-one-but-why","health.com","India","","72","72.56","71.95","fairness.datasciencevn.com/uploads/html/140-8-1601927514.html"
"4167","140","8","should i not wear facemask","235","United States","235","United States","4639","California","3","25-34","other","NO","Realme","College degree/bachelor’s degree","3","2","Internet","4","COVID-19: Considerations for Wearing Masks | CDC","Apr 24, 2020 -  CDC recommends that people wear masks in public settings and when around people who don&#39;t live in your household, especially when other&nbsp;...  ‎Eye Protection · ‎Meat and Poultry Processing · ‎Heat Stress · ‎Evidence Supporting ...","Apr 24, 2020","https://www.cdc.gov/coronavirus/2019-ncov/prevent-getting-sick/cloth-face-cover-guidance.html","cdc.gov","India","","84","72.56","71.95","fairness.datasciencevn.com/uploads/html/140-8-1601927514.html"
"4168","140","8","should i not wear facemask","235","United States","235","United States","4639","California","3","25-34","other","NO","Realme","College degree/bachelor’s degree","3","2","Internet","5","Should We All Be Wearing Face Masks? Here's Why Experts ...","Apr 9, 2020 -  Should members of the public be wearing face masks during the COVID-19 pandemic? It&#39;s a controversial question, with different countries and&nbsp;...  ","Apr 9, 2020","https://www.sciencealert.com/this-is-why-advice-on-whether-you-should-wear-a-mask-is-just-so-confusing","sciencealert.com","India","","63","72.56","71.95","fairness.datasciencevn.com/uploads/html/140-8-1601927514.html"
"4169","140","8","should i not wear facemask","235","United States","235","United States","4639","California","3","25-34","other","NO","Realme","College degree/bachelor’s degree","3","2","Internet","6","Coronavirus: What are the rules for face masks or face ... - BBC","But what protection do they offer, and what sort of coverings can be worn? Why should we wear a face covering? Face coverings reduce the spread of coronavirus&nbsp;...  ","","https://www.bbc.com/news/health-51205344","bbc.com","India","","81","72.56","71.95","fairness.datasciencevn.com/uploads/html/140-8-1601927514.html"
"4170","140","8","should i not wear facemask","235","United States","235","United States","4639","California","3","25-34","other","NO","Realme","College degree/bachelor’s degree","3","2","Internet","7","To wear or not to wear a mask: a public health message ...","Jun 27, 2020 -  A paper projects the advantages of wearing face-masks, yet a group of scientists find the study methodology doubtful.  ","Jun 27, 2020","https://www.thehindu.com/sci-tech/science/to-wear-or-not-to-wear-a-mask-a-public-health-message-disaster/article31934567.ece","thehindu.com","India","","74","72.56","71.95","fairness.datasciencevn.com/uploads/html/140-8-1601927514.html"
"4171","140","8","should i not wear facemask","235","United States","235","United States","4639","California","3","25-34","other","NO","Realme","College degree/bachelor’s degree","3","2","Internet","8","What are medical reasons for not wearing a mask? - CNBC.com","Aug 7, 2020 -  A slew of viral videos show people claiming medical exemptions to avoid wearing masks on airplanes and in grocery stories. Doctors say there&nbsp;...  ","Aug 7, 2020","https://www.cnbc.com/2020/08/07/what-are-medical-reasons-for-not-wearing-a-mask.html","cnbc.com","India","","80","72.56","71.95","fairness.datasciencevn.com/uploads/html/140-8-1601927514.html"
"4172","140","8","should i not wear facemask","235","United States","235","United States","4639","California","3","25-34","other","NO","Realme","College degree/bachelor’s degree","3","2","Internet","9","Dos and don'ts of wearing face masks in public | Edward ...","May 1, 2020 -  Beginning May 1, Illinoisans are also required to wear a face mask or cloth face covering in public.  ","May 1, 2020","https://www.eehealth.org/blog/2020/05/dos-and-donts-face-coverings/","eehealth.org","India","","49","72.56","71.95","fairness.datasciencevn.com/uploads/html/140-8-1601927514.html"
"4173","140","8","should i not wear facemask","235","United States","235","United States","4639","California","3","25-34","other","NO","Realme","College degree/bachelor’s degree","3","2","Internet","10","How do you deal with people who refuse to wear a mask ...","Jun 25, 2020 -  What can you do if somebody refuses to wear a mask in a store or other public setting? It turns out, not much — except to be courteous and step&nbsp;...  ","Jun 25, 2020","https://www.theverge.com/21303553/face-mask-coronavirus-cdc-etiquette-public","theverge.com","India","","77","72.56","71.95","fairness.datasciencevn.com/uploads/html/140-8-1601927514.html"
"4174","140","8","should i not wear facemask","235","United States","235","United States","4639","California","3","25-34","other","NO","Realme","College degree/bachelor’s degree","3","2","Internet","11","COVID-19: When should you wear a face mask? – Mayo ...","Mar 5, 2020 -  Respiratory droplets are produced when an infected person coughs or sneezes. The increase in the general public buying surgical face masks&nbsp;...  ","Mar 5, 2020","https://newsnetwork.mayoclinic.org/discussion/covid-19-when-should-you-wear-a-face-mask/","newsnetwork.mayoclinic.org","India","","-1","72.56","71.95","fairness.datasciencevn.com/uploads/html/140-8-1601927514.html"
"4175","140","6","should i avoid get vaccinated","235","United States","235","United States","4639","California","3","25-34","other","NO","Realme","College degree/bachelor’s degree","3","2","Internet","1","Vaccines: Who Should Avoid Them and Why - Healthline","Influenza (flu). You should not get vaccinated for influenza if you: have had a past severe, life-threatening reaction to the flu vaccine&nbsp;...  ‎Overview · ‎Flu · ‎HPV · ‎Tdap","","https://www.healthline.com/health/vaccinations/immunization-complications","healthline.com","India","","73","75.2","71.95","fairness.datasciencevn.com/uploads/html/140-6-1601927535.html"
"4176","140","6","should i avoid get vaccinated","235","United States","235","United States","4639","California","3","25-34","other","NO","Realme","College degree/bachelor’s degree","3","2","Internet","2","Who Should not Get Vaccinated | CDC","Because of age, health conditions, or other factors, some people should not get certain vaccines or should wait before getting them. Read the guidelines below&nbsp;...  ","","https://www.cdc.gov/vaccines/vpd/should-not-vacc.html","cdc.gov","India","","84","75.2","71.95","fairness.datasciencevn.com/uploads/html/140-6-1601927535.html"
